timestamp,open,high,low,close,volume
2025-08-10 16:27:00+00:00,118713.06,118713.06,118713.06,118713.06,0.0
2025-08-10 16:29:00+00:00,118755.7,118755.7,118755.7,118755.7,0.0
2025-08-10 16:30:00+00:00,118724.303,118802.7,118632.231,118699.02,0.001033162
2025-08-10 16:36:00+00:00,118618.8,118701.972,118618.8,118701.972,0.00192694
2025-08-10 16:41:00+00:00,118613.598,118712.0025,118613.598,118712.0025,0.0
2025-08-10 16:43:00+00:00,118768.4425,118768.4425,118768.4425,118768.4425,0.0
2025-08-10 16:45:00+00:00,118839.8,118839.8,118839.8,118839.8,0.0
2025-08-10 16:46:00+00:00,118758.215,118758.215,118758.215,118758.215,0.0
2025-08-10 16:48:00+00:00,118786.934,118853.468,118782.625,118782.625,0.0001
2025-08-10 16:49:00+00:00,118681.858,118681.858,118681.858,118681.858,0.0
2025-08-10 16:51:00+00:00,118683.776,118683.776,118683.776,118683.776,0.0
2025-08-10 17:00:00+00:00,118583.25,118732.5345,118583.25,118732.5345,0.000455
2025-08-10 17:01:00+00:00,118799.318,118799.318,118719.12,118719.12,0.000465441
2025-08-10 17:05:00+00:00,118623.55,118623.55,118623.55,118623.55,0.0
2025-08-10 17:08:00+00:00,118590.69,118590.69,118590.69,118590.69,0.0
2025-08-10 17:09:00+00:00,118654.916,118654.916,118654.916,118654.916,0.0
2025-08-10 17:10:00+00:00,118569.832,118678.4525,118569.832,118678.4525,0.000428185
2025-08-10 17:13:00+00:00,118626.835,118626.835,118626.835,118626.835,0.0
2025-08-10 17:15:00+00:00,118687.47,118687.47,118570.268,118570.268,4.1301e-05
2025-08-10 17:17:00+00:00,118542.4765,118542.4765,118542.4765,118542.4765,0.0
2025-08-10 17:18:00+00:00,118611.465,118611.465,118611.465,118611.465,0.0
2025-08-10 17:22:00+00:00,118533.12,118533.12,118533.12,118533.12,0.0
2025-08-10 17:25:00+00:00,118498.954,118498.954,118498.954,118498.954,0.0
2025-08-10 17:28:00+00:00,118515.735,118515.735,118515.735,118515.735,0.0
2025-08-10 17:34:00+00:00,118578.97,118578.97,118578.97,118578.97,0.0
2025-08-10 18:01:00+00:00,118509.85,118509.85,118509.85,118509.85,0.0
2025-08-10 18:11:00+00:00,118488.6385,118488.6385,118488.6385,118488.6385,0.0
2025-08-10 18:12:00+00:00,118572.0,118572.234,118488.6385,118572.234,0.002211748
2025-08-10 18:13:00+00:00,118565.75,118582.869,118556.2615,118581.995,0.0
2025-08-10 18:14:00+00:00,118582.82,118582.82,118582.82,118582.82,0.0
2025-08-10 18:17:00+00:00,118512.6475,118512.6475,118512.6475,118512.6475,0.0
2025-08-10 18:23:00+00:00,118424.9,118424.9,118424.9,118424.9,0.0
