timestamp,open,high,low,close,volume
2025-08-08 21:58:00+00:00,116909.15,117013.485,116909.15,116987.13,8.4227e-05
2025-08-08 21:59:00+00:00,116931.51,116931.51,116931.51,116931.51,0.0
2025-08-08 22:00:00+00:00,117021.3,117021.3,116927.9595,116927.9595,4.1889e-05
2025-08-08 22:01:00+00:00,116875.43,116875.43,116875.43,116875.43,0.0
2025-08-08 22:02:00+00:00,116915.665,116915.665,116915.665,116915.665,0.0
2025-08-08 22:06:00+00:00,116863.015,116863.015,116778.487,116778.487,0.0
2025-08-08 22:08:00+00:00,116863.7485,116863.7485,116863.7485,116863.7485,0.0
2025-08-08 22:09:00+00:00,116890.3825,116890.3825,116890.3825,116890.3825,0.0
2025-08-08 22:15:00+00:00,116970.651,117074.084,116970.651,116997.85,4.187e-05
2025-08-08 22:17:00+00:00,116936.372,116936.372,116936.372,116936.372,0.0
2025-08-08 22:30:00+00:00,117035.644,117035.644,116936.372,116948.295,4.1884e-05
2025-08-08 22:31:00+00:00,117002.3505,117002.3505,117002.3505,117002.3505,0.0
2025-08-08 22:32:00+00:00,116900.807,116900.807,116900.807,116900.807,0.0
2025-08-08 22:40:00+00:00,116903.707,116903.707,116903.707,116903.707,0.0
2025-08-08 22:42:00+00:00,116927.5,116927.5,116911.2615,116920.805,0.0
2025-08-08 22:43:00+00:00,116923.2,116923.2,116893.1035,116893.1035,0.0
2025-08-08 22:45:00+00:00,116978.1,116978.1,116893.1035,116923.8715,4.1904e-05
2025-08-08 22:47:00+00:00,117011.9,117011.9,116923.8715,116943.863,8.8896e-05
2025-08-08 22:48:00+00:00,116917.865,116917.865,116917.865,116917.865,0.0
2025-08-08 23:00:00+00:00,116851.2,116917.865,116851.2,116891.95,0.000476
2025-08-08 23:15:00+00:00,116978.9,116978.9,116891.95,116910.0,4.1904e-05
2025-08-08 23:17:00+00:00,116970.8,116970.8,116899.8795,116899.8795,6.4537e-05
2025-08-08 23:28:00+00:00,116829.6735,116829.6735,116829.6735,116829.6735,0.0
2025-08-08 23:31:00+00:00,116797.888,116797.888,116797.888,116797.888,0.0
2025-08-08 23:38:00+00:00,116736.212,116736.212,116736.212,116736.212,0.0
2025-08-08 23:43:00+00:00,116811.9,116811.9,116694.513,116694.513,1.9605e-05
2025-08-08 23:44:00+00:00,116757.67,116757.67,116694.513,116747.85,0.002613591
2025-08-08 23:49:00+00:00,116739.07,116739.07,116739.07,116739.07,0.0
2025-08-08 23:51:00+00:00,116708.55,116708.55,116708.55,116708.55,0.0
