timestamp,open,high,low,close,volume
2025-09-01 17:03:00+00:00,108857.393,108857.393,108857.393,108857.393,0.0
2025-09-01 17:06:00+00:00,108807.593,108807.593,108807.593,108807.593,0.0
2025-09-01 17:07:00+00:00,108844.7885,108844.7885,108844.7885,108844.7885,0.0
2025-09-01 17:09:00+00:00,108805.954,108805.954,108805.954,108805.954,0.0
2025-09-01 17:10:00+00:00,108742.978,108742.978,108682.25,108682.25,0.0
2025-09-01 17:11:00+00:00,108643.28,108643.28,108643.28,108643.28,0.0
2025-09-01 17:12:00+00:00,108563.375,108568.8145,108471.802,108514.14,0.0
2025-09-01 17:13:00+00:00,108576.5485,108754.4,108576.5485,108646.684,0.001036694
2025-09-01 17:15:00+00:00,108597.7225,108597.7225,108550.125,108593.6,0.0
2025-09-01 17:16:00+00:00,108646.395,108646.395,108646.395,108646.395,0.0
2025-09-01 17:18:00+00:00,108696.715,108696.715,108696.715,108696.715,0.0
2025-09-01 17:21:00+00:00,108779.9,108779.9,108673.1,108673.1,0.008877433
2025-09-01 17:23:00+00:00,108639.219,108639.219,108578.7205,108578.7205,0.0
2025-09-01 17:24:00+00:00,108518.085,108632.735,108518.085,108632.735,0.0
2025-09-01 17:26:00+00:00,108550.98,108550.98,108550.98,108550.98,0.0
2025-09-01 17:27:00+00:00,108611.9795,108611.9795,108554.95,108554.95,0.0
2025-09-01 17:28:00+00:00,108607.4135,108607.4135,108607.4135,108607.4135,0.0
2025-09-01 17:30:00+00:00,108689.515,108689.515,108620.525,108620.525,0.0
2025-09-01 17:31:00+00:00,108679.55,108679.55,108605.3245,108605.3245,0.001250297
2025-09-01 17:32:00+00:00,108538.3365,108616.795,108538.3365,108616.795,0.0
2025-09-01 17:33:00+00:00,108647.3925,108647.3925,108647.3925,108647.3925,0.0
2025-09-01 17:34:00+00:00,108607.0,108668.9555,108607.0,108668.9555,0.0
2025-09-01 17:35:00+00:00,108702.0865,108746.04,108702.0865,108746.04,0.0
2025-09-01 17:36:00+00:00,108835.8375,108835.8375,108835.8375,108835.8375,0.0
2025-09-01 17:37:00+00:00,108785.15,108785.15,108785.15,108785.15,0.0
2025-09-01 17:38:00+00:00,108718.711,108718.711,108718.711,108718.711,0.0
2025-09-01 17:40:00+00:00,108793.9,108793.9,108793.9,108793.9,0.0
2025-09-01 17:41:00+00:00,108854.6,108854.6,108791.34,108791.34,0.000961617
2025-09-01 17:42:00+00:00,108837.3865,108837.3865,108837.3865,108837.3865,0.0
2025-09-01 17:43:00+00:00,108881.673,108881.673,108837.3865,108867.815,1.8008e-05
2025-09-01 17:45:00+00:00,108939.5,108939.5,108856.258,108856.258,8.999e-06
2025-09-01 17:46:00+00:00,108824.91,108824.91,108824.91,108824.91,0.0
2025-09-01 17:48:00+00:00,108762.173,108835.995,108762.173,108835.995,0.0
2025-09-01 17:50:00+00:00,108861.792,108920.693,108861.792,108920.693,0.0
2025-09-01 17:51:00+00:00,108984.525,108984.525,108927.005,108927.005,0.0
2025-09-01 17:58:00+00:00,108968.027,108968.027,108968.027,108968.027,0.0
2025-09-01 18:03:00+00:00,109043.28,109043.28,109043.28,109043.28,0.0
2025-09-01 18:04:00+00:00,109119.2,109119.2,109043.28,109046.24,0.004424914
