timestamp,open,high,low,close,volume
2025-08-09 19:50:00+00:00,116664.353,116680.92,116557.6655,116577.935,0.001921867
2025-08-09 19:51:00+00:00,116671.3,116695.4,116489.606,116577.692,0.014923775
2025-08-09 19:52:00+00:00,116626.684,116690.967,116499.898,116586.9295,0.002433978
2025-08-09 19:56:00+00:00,116574.263,116574.263,116556.375,116556.375,0.0
2025-08-09 19:57:00+00:00,116562.26,116563.915,116542.2865,116542.2865,0.0
2025-08-09 19:59:00+00:00,116562.065,116568.7135,116508.5,116568.7135,9.634e-05
2025-08-09 20:03:00+00:00,116557.6195,116580.44,116551.849,116551.849,0.0
2025-08-09 20:04:00+00:00,116546.922,116546.922,116546.922,116546.922,0.0
2025-08-09 20:05:00+00:00,116560.8335,116568.1625,116560.8335,116568.1625,0.0
2025-08-09 20:06:00+00:00,116644.895,116644.895,116567.4,116567.4,2.15e-05
2025-08-09 20:10:00+00:00,116542.67,116618.9715,116542.67,116618.9715,0.0
2025-08-09 20:11:00+00:00,116583.375,116583.375,116583.375,116583.375,0.0
2025-08-09 20:13:00+00:00,116576.4285,116576.4285,116576.4285,116576.4285,0.0
2025-08-09 20:15:00+00:00,116504.3,116576.4285,116504.3,116564.76,0.001023061
2025-08-09 20:18:00+00:00,116478.52,116564.76,116478.52,116554.115,2.1446e-05
2025-08-09 20:20:00+00:00,116578.8665,116604.5795,116578.8665,116604.5795,0.0
2025-08-09 20:21:00+00:00,116577.467,116577.467,116577.467,116577.467,0.0
2025-08-09 20:25:00+00:00,116650.915,116715.6005,116650.915,116715.6005,0.0
2025-08-09 20:29:00+00:00,116744.285,116810.57,116744.285,116797.265,5.2036e-05
2025-08-09 20:30:00+00:00,116876.0,116876.0,116753.77,116753.77,3.379e-05
2025-08-09 20:31:00+00:00,116776.803,116776.803,116776.803,116776.803,0.0
2025-08-09 20:33:00+00:00,116855.506,116855.506,116770.9485,116770.9485,0.00271057
2025-08-09 20:35:00+00:00,116844.827,116844.827,116764.65,116764.65,0.001120577
2025-08-09 20:39:00+00:00,116839.95,116839.95,116839.95,116839.95,0.0
2025-08-09 20:40:00+00:00,116896.25,117012.25,116896.25,117012.25,0.0
2025-08-09 20:41:00+00:00,116959.515,116959.515,116935.457,116935.457,0.0
2025-08-09 20:42:00+00:00,116895.6,116895.6,116855.7,116876.407,3.3705e-05
2025-08-09 20:44:00+00:00,116921.1,116921.1,116921.1,116921.1,0.0
2025-08-09 20:46:00+00:00,116883.5,116883.5,116883.5,116883.5,0.0
2025-08-09 20:49:00+00:00,116816.71,116816.71,116816.71,116816.71,0.0
2025-08-09 20:53:00+00:00,116892.93,116892.93,116816.71,116816.71,0.000726993
2025-08-09 20:54:00+00:00,116813.992,116879.201,116787.957,116787.957,0.00016982
2025-08-09 20:55:00+00:00,116764.2235,116775.6915,116764.2235,116775.6915,0.0
2025-08-09 20:56:00+00:00,116767.188,116767.188,116767.188,116767.188,0.0
2025-08-09 21:01:00+00:00,116727.93,116727.93,116727.93,116727.93,0.0
2025-08-09 21:03:00+00:00,116742.115,116742.115,116742.115,116742.115,0.0
2025-08-09 21:05:00+00:00,116819.85,116819.85,116819.85,116819.85,0.0
2025-08-09 21:06:00+00:00,116747.1,116820.8985,116747.1,116820.8985,0.000169395
2025-08-09 21:08:00+00:00,116832.853,116832.853,116822.2,116822.2,0.0
2025-08-09 21:10:00+00:00,116840.655,116840.655,116810.5595,116810.5595,0.0
2025-08-09 21:11:00+00:00,116821.1,116825.249,116821.1,116825.249,0.0
2025-08-09 21:12:00+00:00,116808.735,116808.735,116793.475,116793.475,0.0
2025-08-09 21:14:00+00:00,116728.4965,116728.4965,116728.4965,116728.4965,0.0
2025-08-09 21:16:00+00:00,116686.51,116686.51,116686.51,116686.51,0.0
2025-08-09 21:17:00+00:00,116637.05,116637.05,116637.05,116637.05,0.0
2025-08-09 21:18:00+00:00,116711.5,116711.5,116636.1,116636.1,0.000144
2025-08-09 21:25:00+00:00,116552.9725,116552.9725,116552.9725,116552.9725,0.0
2025-08-09 21:26:00+00:00,116514.3245,116514.3245,116514.3245,116514.3245,0.0
2025-08-09 21:27:00+00:00,116457.4565,116457.4565,116457.4565,116457.4565,0.0
2025-08-09 21:30:00+00:00,116377.703,116465.42,116373.24,116435.75,0.00073164
2025-08-09 21:32:00+00:00,116518.1485,116518.1485,116518.1485,116518.1485,0.0
2025-08-09 21:34:00+00:00,116559.06,116559.06,116559.06,116559.06,0.0
2025-08-09 21:38:00+00:00,116486.099,116486.099,116486.099,116486.099,0.0
2025-08-09 21:42:00+00:00,116558.458,116558.458,116486.099,116486.265,4.423e-05
2025-08-09 21:45:00+00:00,116574.53,116574.53,116486.265,116486.265,0.006627082
2025-08-09 21:46:00+00:00,116463.669,116534.4665,116463.669,116534.4665,0.0
