timestamp,open,high,low,close,volume
2025-09-01 22:25:00+00:00,108134.955,108134.955,108134.955,108134.955,0.0
2025-09-01 22:27:00+00:00,108086.45,108086.45,108086.45,108086.45,0.0
2025-09-01 22:32:00+00:00,108018.7105,108018.7105,108018.7105,108018.7105,0.0
2025-09-01 22:33:00+00:00,108088.75,108088.75,108088.75,108088.75,0.0
2025-09-01 22:34:00+00:00,108121.597,108189.5245,108121.597,108189.5245,0.0
2025-09-01 22:36:00+00:00,108241.885,108241.885,108241.885,108241.885,0.0
2025-09-01 22:37:00+00:00,108201.1265,108201.1265,108201.1265,108201.1265,0.0
2025-09-01 22:38:00+00:00,108127.95,108127.95,108127.95,108127.95,0.0
2025-09-01 22:39:00+00:00,108064.359,108064.359,108033.176,108033.176,0.0
2025-09-01 22:42:00+00:00,108096.645,108132.71,108096.645,108132.71,0.0
2025-09-01 22:44:00+00:00,108064.14,108064.14,108064.14,108064.14,0.0
2025-09-01 22:45:00+00:00,108140.4975,108140.4975,108140.4975,108140.4975,0.0
2025-09-01 22:46:00+00:00,108173.05,108227.0,108173.05,108227.0,0.0
2025-09-01 22:48:00+00:00,108267.5675,108267.5675,108267.5675,108267.5675,0.0
2025-09-01 22:50:00+00:00,108342.1,108342.1,108342.1,108342.1,0.0
2025-09-01 22:53:00+00:00,108428.3275,108428.3275,108428.3275,108428.3275,0.0
2025-09-01 22:56:00+00:00,108459.881,108459.881,108459.881,108459.881,0.0
2025-09-01 22:57:00+00:00,108536.652,108536.652,108459.881,108507.45,0.0013
2025-09-01 23:00:00+00:00,108432.8175,108517.5715,108432.8175,108517.5715,0.0
2025-09-01 23:01:00+00:00,108574.405,108574.405,108574.405,108574.405,0.0
2025-09-01 23:02:00+00:00,108613.8,108714.29,108613.8,108628.78,0.0
2025-09-01 23:03:00+00:00,108680.2805,108680.2805,108680.2805,108680.2805,0.0
2025-09-01 23:04:00+00:00,108593.485,108674.181,108593.485,108674.181,0.0
2025-09-01 23:05:00+00:00,108636.55,108636.55,108636.55,108636.55,0.0
2025-09-01 23:06:00+00:00,108561.3125,108561.3125,108561.3125,108561.3125,0.0
