timestamp,open,high,low,close,volume
2025-08-09 06:47:00+00:00,116591.515,116591.515,116591.515,116591.515,0.0
2025-08-09 06:49:00+00:00,116589.205,116602.6065,116589.205,116602.6065,0.0
2025-08-09 06:50:00+00:00,116615.4345,116626.4085,116615.4345,116626.4085,0.0
2025-08-09 06:51:00+00:00,116559.242,116649.3325,116559.242,116649.3325,0.000141116
2025-08-09 06:52:00+00:00,116648.745,116663.795,116647.05,116647.05,0.0
2025-08-09 06:53:00+00:00,116641.0695,116641.0695,116641.0695,116641.0695,0.0
2025-08-09 06:57:00+00:00,116692.89,116692.89,116692.89,116692.89,0.0
2025-08-09 06:58:00+00:00,116750.031,116750.031,116750.031,116750.031,0.0
2025-08-09 07:00:00+00:00,116688.7945,116710.035,116664.8095,116664.8095,0.0
2025-08-09 07:01:00+00:00,116685.04,116685.04,116650.658,116653.74,0.0
2025-08-09 07:02:00+00:00,116657.19,116657.19,116657.19,116657.19,0.0
2025-08-09 07:03:00+00:00,116740.56,116740.56,116657.19,116677.6125,7.763e-05
2025-08-09 07:05:00+00:00,116677.4495,116765.009,116677.4495,116677.4495,0.0001
2025-08-09 07:06:00+00:00,116656.15,116656.15,116656.15,116656.15,0.0
2025-08-09 07:07:00+00:00,116737.7,116737.7,116656.15,116718.5525,0.000124084
2025-08-09 07:08:00+00:00,116706.345,116706.345,116706.345,116706.345,0.0
2025-08-09 07:12:00+00:00,116727.1,116727.1,116722.479,116722.479,0.0
2025-08-09 07:15:00+00:00,116771.664,116771.664,116677.828,116771.664,7.7435e-05
2025-08-09 07:16:00+00:00,116796.92,116796.92,116796.92,116796.92,0.0
2025-08-09 07:18:00+00:00,116818.9355,116818.9355,116818.9355,116818.9355,0.0
2025-08-09 07:24:00+00:00,116812.4,116812.4,116812.4,116812.4,0.0
2025-08-09 07:26:00+00:00,116869.8,116869.8,116812.4,116812.4,9.9155e-05
2025-08-09 07:30:00+00:00,116863.935,116863.935,116863.935,116863.935,0.0
2025-08-09 07:34:00+00:00,116837.4245,116837.4245,116837.4245,116837.4245,0.0
2025-08-09 07:37:00+00:00,116805.049,116837.4245,116805.049,116817.3,0.001519873
2025-08-09 07:38:00+00:00,116795.45,116810.51,116795.45,116810.51,0.0
2025-08-09 07:55:00+00:00,116787.687,116787.687,116787.687,116787.687,0.0
2025-08-09 07:56:00+00:00,116865.8,116865.8,116771.837,116771.837,0.041316034
2025-08-09 07:57:00+00:00,116785.3435,116785.3435,116761.1415,116761.1415,0.0
2025-08-09 07:58:00+00:00,116774.216,116774.216,116774.216,116774.216,0.0
2025-08-09 07:59:00+00:00,116785.05,116786.0065,116785.05,116786.0065,0.0
2025-08-09 08:01:00+00:00,116774.8765,116774.8765,116774.8765,116774.8765,0.0
2025-08-09 08:02:00+00:00,116869.8,116869.8,116774.8765,116774.8765,7.1556e-05
2025-08-09 08:03:00+00:00,116869.8,116869.8,116774.8765,116774.8765,9.575e-06
2025-08-09 08:04:00+00:00,116869.8,116869.8,116774.8765,116774.8765,8.579e-06
2025-08-09 08:07:00+00:00,116809.6,116813.855,116809.6,116813.855,0.0
2025-08-09 08:08:00+00:00,116810.308,116869.8,116810.308,116824.655,8.579e-06
2025-08-09 08:09:00+00:00,116801.35,116869.8,116801.35,116801.35,8.579e-06
2025-08-09 08:10:00+00:00,116801.425,116801.425,116801.425,116801.425,0.0
2025-08-09 08:11:00+00:00,116796.1,116796.1,116796.1,116796.1,0.0
2025-08-09 08:12:00+00:00,116769.2035,116799.8,116769.2035,116775.565,0.0
2025-08-09 08:13:00+00:00,116772.075,116797.75,116766.883,116781.715,0.0
2025-08-09 08:14:00+00:00,116869.8,116869.8,116781.715,116781.715,1.7158e-05
2025-08-09 08:15:00+00:00,116785.937,116785.937,116785.937,116785.937,0.0
2025-08-09 08:16:00+00:00,116795.65,116795.65,116779.35,116790.765,0.0
2025-08-09 08:17:00+00:00,116803.5555,116803.5555,116787.558,116787.558,0.0
2025-08-09 08:19:00+00:00,116869.8,116869.8,116787.558,116787.558,8.579e-06
2025-08-09 08:21:00+00:00,116822.1,116822.1,116822.1,116822.1,0.0
2025-08-09 08:22:00+00:00,116811.82,116811.82,116811.82,116811.82,0.0
2025-08-09 08:23:00+00:00,116818.1,116818.1,116797.485,116797.485,0.0
2025-08-09 08:24:00+00:00,116814.9,116824.72,116806.8405,116806.8405,0.0
2025-08-09 08:25:00+00:00,116808.6,116827.021,116808.6,116827.021,0.0
2025-08-09 08:26:00+00:00,116831.1075,116831.1075,116831.1075,116831.1075,0.0
2025-08-09 08:29:00+00:00,116869.8,116928.228,116860.3215,116872.4615,0.015699555
2025-08-09 08:30:00+00:00,116940.093,116940.093,116872.4615,116892.54,4.1918e-05
2025-08-09 08:31:00+00:00,116872.75,116907.755,116864.188,116864.188,0.0
2025-08-09 08:33:00+00:00,116855.695,116855.695,116855.695,116855.695,0.0
2025-08-09 08:34:00+00:00,116860.185,116882.606,116843.99,116862.745,0.0
2025-08-09 08:35:00+00:00,116883.1325,116883.1325,116845.8215,116860.38,0.0
2025-08-09 08:36:00+00:00,116940.46,116940.46,116860.38,116896.345,0.002089174
2025-08-09 08:38:00+00:00,116946.99,116946.99,116946.99,116946.99,0.0
