timestamp,open,high,low,close,volume
2025-08-08 19:33:00+00:00,116491.965,116491.965,116491.965,116491.965,0.0
2025-08-08 19:34:00+00:00,116491.965,116491.965,116462.325,116462.325,0.0
2025-08-08 19:35:00+00:00,116448.6,116448.6,116448.6,116448.6,0.0
2025-08-08 19:36:00+00:00,116448.6,116448.6,116448.6,116448.6,0.0
2025-08-08 19:37:00+00:00,116448.6,116448.6,116448.6,116448.6,0.0
2025-08-08 19:38:00+00:00,116448.6,116449.099,116448.6,116449.099,0.0
2025-08-08 19:39:00+00:00,116397.899,116397.899,116397.899,116397.899,0.0
2025-08-08 19:40:00+00:00,116397.899,116397.899,116397.899,116397.899,0.0
2025-08-08 19:41:00+00:00,116397.899,116450.8,116397.899,116450.8,0.0
2025-08-08 19:42:00+00:00,116507.21,116507.21,116507.21,116507.21,0.0
2025-08-08 19:43:00+00:00,116507.21,116507.21,116507.21,116507.21,0.0
2025-08-08 19:44:00+00:00,116507.21,116507.21,116503.845,116503.845,0.0
2025-08-08 19:45:00+00:00,116503.845,116522.663,116430.59,116522.663,0.002557126
2025-08-08 19:46:00+00:00,116518.018,116518.018,116518.018,116518.018,0.0
2025-08-08 19:47:00+00:00,116518.018,116518.018,116518.018,116518.018,0.0
2025-08-08 19:48:00+00:00,116518.018,116518.018,116518.018,116518.018,0.0
2025-08-08 19:49:00+00:00,116518.018,116518.018,116518.018,116518.018,0.0
2025-08-08 19:50:00+00:00,116518.018,116548.5,116456.9,116476.75,0.025443852
2025-08-08 19:51:00+00:00,116458.589,116609.4,116416.05,116483.595,0.005673645
2025-08-08 19:52:00+00:00,116541.7,116598.34,116354.1,116444.02,0.037510147
2025-08-08 19:53:00+00:00,116529.07,116573.311,116428.198,116485.2575,0.030447535
2025-08-08 19:55:00+00:00,116408.8,116496.845,116408.8,116496.845,0.000161532
2025-08-08 19:59:00+00:00,116402.99,116538.435,116402.99,116538.435,0.002395727
2025-08-08 20:00:00+00:00,116476.3715,116482.8065,116400.17,116482.8065,4.3314e-05
2025-08-08 20:01:00+00:00,116400.513,116482.8065,116400.513,116457.68,0.000173659
2025-08-08 20:02:00+00:00,116363.835,116363.835,116363.835,116363.835,0.0
2025-08-08 20:04:00+00:00,116323.15,116323.15,116323.15,116323.15,0.0
2025-08-08 20:05:00+00:00,116388.71,116402.212,116304.45,116402.212,0.001
2025-08-08 20:07:00+00:00,116478.5705,116478.5705,116478.5705,116478.5705,0.0
2025-08-08 20:09:00+00:00,116413.4,116478.5705,116413.4,116433.55,0.000731937
2025-08-08 20:11:00+00:00,116476.619,116476.619,116476.619,116476.619,0.0
2025-08-08 20:19:00+00:00,116447.91,116447.91,116447.91,116447.91,0.0
2025-08-08 20:21:00+00:00,116465.35,116489.0465,116465.35,116489.0465,0.0
2025-08-08 20:30:00+00:00,116546.4965,116546.4965,116546.4965,116546.4965,0.0
2025-08-08 20:35:00+00:00,116616.3595,116616.3595,116616.3595,116616.3595,0.0
2025-08-08 20:36:00+00:00,116678.395,116678.395,116616.3595,116621.262,0.000210062
2025-08-08 20:39:00+00:00,116701.804,116701.804,116621.262,116621.262,1.8397e-05
2025-08-08 20:40:00+00:00,116627.6725,116627.6725,116627.6725,116627.6725,0.0
2025-08-08 20:41:00+00:00,116705.863,116705.863,116610.8895,116610.8895,8.0393e-05
2025-08-08 20:42:00+00:00,116672.35,116754.5,116672.35,116672.35,9.908e-06
2025-08-08 20:43:00+00:00,116679.666,116769.975,116679.666,116769.975,0.0
2025-08-08 20:45:00+00:00,116823.4805,116913.161,116823.4805,116843.3635,8.3856e-05
2025-08-08 20:46:00+00:00,116842.246,116842.246,116842.246,116842.246,0.0
2025-08-08 20:48:00+00:00,116767.55,116848.3785,116767.55,116848.3785,0.001917844
2025-08-08 20:49:00+00:00,116813.5285,116813.5285,116813.5285,116813.5285,0.0
2025-08-08 20:51:00+00:00,116795.7,116795.7,116795.7,116795.7,0.0
2025-08-08 20:54:00+00:00,116807.905,116807.905,116807.905,116807.905,0.0
2025-08-08 20:57:00+00:00,116801.35,116830.09,116801.35,116830.09,0.0
2025-08-08 21:00:00+00:00,116848.4,116848.4,116830.09,116830.09,4.1951e-05
2025-08-08 21:01:00+00:00,116885.56,116885.56,116813.64,116813.64,0.0
2025-08-08 21:05:00+00:00,116790.11,116807.9,116790.11,116807.9,0.0
2025-08-08 21:06:00+00:00,116830.1,116912.1,116820.2785,116825.145,0.000843104
2025-08-08 21:07:00+00:00,116831.9515,116831.9515,116817.081,116817.081,0.0
2025-08-08 21:09:00+00:00,116913.501,116913.501,116817.081,116854.22,0.01651967
2025-08-08 21:10:00+00:00,116820.7985,116871.255,116820.7985,116871.255,0.0
2025-08-08 21:11:00+00:00,116836.619,116870.71,116836.619,116858.915,0.0
2025-08-08 21:12:00+00:00,116844.05,116881.2,116844.05,116848.945,0.0
2025-08-08 21:13:00+00:00,116870.165,116944.2,116859.124,116859.124,0.000516351
2025-08-08 21:15:00+00:00,116876.533,116947.186,116825.911,116825.911,4.1916e-05
2025-08-08 21:16:00+00:00,116801.59,116801.59,116801.59,116801.59,0.0
2025-08-08 21:18:00+00:00,116753.4,116801.59,116753.4,116759.518,0.069918865
2025-08-08 21:19:00+00:00,116772.125,116772.125,116772.125,116772.125,0.0
2025-08-08 21:20:00+00:00,116790.9785,116790.9785,116769.08,116770.225,0.0
2025-08-08 21:21:00+00:00,116792.8515,116800.4265,116769.741,116788.2645,0.0
2025-08-08 21:22:00+00:00,116804.886,116804.886,116786.6975,116786.6975,0.0
2025-08-08 21:23:00+00:00,116827.639,116827.639,116827.639,116827.639,0.0
2025-08-08 21:30:00+00:00,116918.358,116918.358,116808.435,116840.578,4.1926e-05
